7615074;['8044291', '5681021', '7352883', '1663965', '155070'];['8418751'];8265241;8199154;1327066;Hard;Heritage;1932-06-23;2018-01-09;3
1036919;['2960509', '9887677', '9818076', '292753', '9735097'];['6620356', '3812853', '6840807', '6586936', '6065633'];2185432;8227684;6505758;Soft;Present;1968-10-16;2012-11-20;3
1418901;['7388818', '6594775', '3998029'];['9493404', '1011920'];7858440;8317902;9828414;Soft;Present;1910-07-07;2019-02-22;2
7749786;['428865', '4776672', '8152888', '5995933', '2524928'];['722792', '6189817'];7977850;1916232;6427013;Soft;Heritage;1905-08-28;2022-12-03;3
3876008;['2643355', '972572', '3556185', '1186387'];['332553'];8429704;2770297;3716952;Hard;Heritage;1942-02-15;2014-01-24;2
5359386;['676322', '4748402', '5379907', '974730', '1634487'];['8630766'];2593424;2638099;5686130;Hard;Bought;1960-12-10;2008-07-27;5
4691588;['1512201', '7572287', '3046029', '6062883', '9831896'];['3737158', '186878', '8300062', '781136', '7603470'];2158193;909002;2144553;Soft;Bought;1974-01-14;2016-02-16;4
7315131;['4812183', '9620002', '7747186', '7551304'];['7957356', '8012758', '7518684', '4329585', '4593144'];2086051;2649320;7392503;Hard;Heritage;1951-06-08;2009-11-21;5
6761528;['9559262'];['6553248'];5223088;8476146;2009703;Hard;Bought;1966-02-15;2004-07-07;5
5075881;['5858195', '7037084', '6123170', '135503', '7613360'];['1485393', '8097277'];8103512;7853742;3678085;Hard;Bought;1987-07-09;2011-11-28;4
Things Fall Apart;['Chinua Achebe'];['3015867', '924590'];1958;7706966;2491920;Soft;Heritage;1937-12-10;2002-03-05;4
Fairy tales;['Hans Christian Andersen'];['9138578', '7520555'];1836;724861;448775;Hard;Present;1908-01-06;2004-01-23;3
The Divine Comedy;['Dante Alighieri'];['2706390', '9390097', '9829012', '5526791'];1315;3620550;9776128;Soft;Bought;1903-09-26;2022-05-17;1
The Epic Of Gilgamesh;['Unknown'];['6222916'];-1700;4102567;5692726;Hard;Present;1956-05-09;2004-10-17;5
The Book Of Job;['Unknown'];['2941379', '780057'];-600;33832;9725001;Hard;Heritage;1982-04-01;2024-09-13;1
One Thousand and One Nights;['Unknown'];['6781689', '5565649', '3838228'];1200;3069260;6205189;Soft;Heritage;1990-02-14;2014-08-02;5
Pride and Prejudice;['Jane Austen'];['4578438', '2341877', '2326387', '4271886'];1813;5143844;2080949;Soft;Present;1952-11-03;2004-10-06;3
Molloy, Malone Dies, The Unnamable, the trilogy;['Samuel Beckett'];['1773295'];1952;8858116;7898081;Soft;Heritage;1913-07-19;2007-10-02;1
The Decameron;['Giovanni Boccaccio'];['3954253', '3954589', '3349423', '5412861'];1351;7887920;5749375;Soft;Bought;1940-09-08;2005-12-10;2
Ficciones;['Jorge Luis Borges'];['9664885', '5009249', '5753235', '5114635'];1965;1454064;604888;Hard;Bought;2000-08-08;2006-07-05;4
The Stranger;['Albert Camus'];['4733591', '6531263', '2921676', '1184623'];1942;1303131;6784160;Hard;Bought;1922-05-10;2011-09-09;4
Poems;['Paul Celan'];['4675577', '6579052'];1952;541995;9835491;Hard;Present;1935-12-15;2024-12-10;2
Don Quijote De La Mancha;['Miguel de Cervantes'];['6168383'];1610;5038888;1158167;Hard;Present;1944-05-10;2008-09-15;1
The Canterbury Tales;['Geoffrey Chaucer'];['1767506', '9537498', '6085798', '3589204'];1450;8651067;8660502;Soft;Present;1995-02-01;2013-10-15;5
Stories;['Anton Chekhov'];['8151860', '4851054'];1886;1151017;664547;Soft;Bought;1992-12-08;2001-09-25;1
Nostromo;['Joseph Conrad'];['2951898', '9130110', '5844181', '1741881', '2956041'];1904;6217161;504701;Soft;Heritage;1971-02-21;2013-03-02;1
Great Expectations;['Charles Dickens'];['5058025', '9349296', '4149322'];1861;3528260;948949;Soft;Present;1960-07-09;2023-04-07;3
Jacques the Fatalist;['Denis Diderot'];['6343723', '6365034', '3949602', '828407'];1796;3142216;5099882;Hard;Bought;1974-10-20;2023-11-08;2
Crime and Punishment;['Fyodor Dostoevsky'];['7784992', '1050847', '9612170', '2308685'];1866;5075715;8465775;Soft;Present;1912-02-28;2012-08-21;5
The Idiot;['Fyodor Dostoevsky'];['4492435'];1869;518347;1320970;Soft;Heritage;1925-10-19;2009-06-19;4
The Possessed;['Fyodor Dostoevsky'];['5615796', '2437934'];1872;3926695;4609613;Hard;Heritage;1937-05-20;2007-10-01;1
The Brothers Karamazov;['Fyodor Dostoevsky'];['7377119'];1880;8540000;5862992;Soft;Present;1910-02-26;2019-01-17;3
Middlemarch;['George Eliot'];['5360695', '9728041', '9967091'];1871;4546210;8921151;Hard;Present;1969-12-28;2024-05-14;4
Invisible Man;['Ralph Ellison'];['4493634', '8213765', '9274198'];1952;8355544;9958874;Soft;Heritage;1991-04-12;2023-09-19;4
Medea;['Euripides'];['5807583', '185484', '740059'];-431;7697776;7322889;Hard;Present;1909-01-11;2008-03-07;2
Absalom, Absalom!;['William Faulkner'];['2901896', '9163019', '267529'];1936;4711611;7894783;Soft;Bought;1988-10-07;2013-04-14;5
The Sound and the Fury;['William Faulkner'];['3459775', '5584171'];1929;128004;4782104;Hard;Bought;1994-09-05;2006-02-18;5
Madame Bovary;['Gustave Flaubert'];['1023094', '3676904', '3727527'];1857;2554771;1809705;Soft;Bought;1972-02-10;2015-03-09;2
Sentimental Education;['Gustave Flaubert'];['1344711', '339755', '2420944'];1869;310319;8533312;Soft;Present;1923-10-03;2019-07-10;3
Faust;['Johann Wolfgang von Goethe'];['3991728', '4444788', '9994678'];1832;649672;1916817;Hard;Heritage;1904-10-21;2020-03-08;5
Dead Souls;['Nikolai Gogol'];['2859098'];1842;5756291;5240380;Soft;Present;1938-05-05;2015-09-15;2
Hunger;['Knut Hamsun'];['109473', '1495271', '1056195', '9548697', '8472848'];1890;3636526;258536;Hard;Bought;1995-03-08;2022-11-20;5
The Old Man and the Sea;['Ernest Hemingway'];['5494194'];1952;9219816;1735470;Hard;Heritage;1952-08-18;2012-01-16;1
Iliad;['Homer'];['3268873', '1714720'];-735;8300223;1486971;Hard;Present;1906-03-28;2015-03-03;4
Odyssey;['Homer'];['8516', '4655153', '199982', '2353060'];-800;1404622;6320964;Soft;Bought;1920-07-14;2001-08-08;2
A Doll's House;['Henrik Ibsen'];['2765300'];1879;7424024;5397254;Hard;Heritage;1994-07-20;2008-06-22;3
Ulysses;['James Joyce'];['4970574'];1922;4232934;4473664;Soft;Bought;1900-07-06;2012-09-06;1
Stories;['Franz Kafka'];['2351697', '7892724'];1924;2920894;3904051;Soft;Present;1999-07-19;2001-10-11;4
The Trial;['Franz Kafka'];['5719182', '5575671', '5062805', '5694902'];1925;5544266;7510554;Soft;Heritage;1969-03-22;2020-11-01;1
The Castle;['Franz Kafka'];['5829433'];1926;1215024;6618145;Hard;Present;1949-07-09;2024-08-08;2
The Sound of the Mountain;['Yasunari Kawabata'];['1474692'];1954;5652669;5801962;Hard;Present;1941-02-08;2001-04-11;2
Zorba the Greek;['Nikos Kazantzakis'];['2798720', '1864747', '3578099', '4691544', '9387308'];1946;2325768;2004226;Soft;Heritage;1961-11-23;2017-09-02;2
Sons and Lovers;['D. H. Lawrence'];['3557327', '3354672'];1913;3863733;5928695;Hard;Bought;1928-10-15;2023-10-06;5
Poems;['Giacomo Leopardi'];['1016355', '4400708', '9136703'];1818;5775066;6599030;Hard;Heritage;1906-02-05;2002-11-19;4
The Golden Notebook;['Doris Lessing'];['1211458', '1847005', '9562539', '9515936'];1962;3307155;9868792;Soft;Present;1905-03-12;2001-08-25;1
Pippi Longstocking;['Astrid Lindgren'];['2487625', '6223337', '3670338', '896625', '5917393'];1945;1078387;3239145;Hard;Bought;1930-01-23;2014-07-13;5
Diary of a Madman;['Lu Xun'];['9031951', '18632', '5521554'];1918;8666047;3418493;Soft;Present;1973-11-28;2023-07-23;4
Children of Gebelawi;['Naguib Mahfouz'];['4642390', '5047099'];1959;5078232;1918590;Soft;Present;1931-08-01;2020-02-12;4
Buddenbrooks;['Thomas Mann'];['2806509'];1901;7088681;6371486;Soft;Present;1961-07-19;2012-01-28;5
The Magic Mountain;['Thomas Mann'];['7307193', '681353', '1703009', '9563540'];1924;7121930;8000533;Soft;Heritage;1992-04-09;2022-08-27;1
Moby Dick;['Herman Melville'];['5515873'];1851;3603218;4480093;Hard;Bought;1979-06-27;2003-05-23;5
Essays;['Michel de Montaigne'];['3872501', '4246947'];1595;3094818;2686921;Hard;Bought;1984-08-18;2007-01-17;2
History;['Elsa Morante'];['8312850', '1283918', '184942', '3545016', '6466380'];1974;5630018;4702479;Soft;Bought;1910-02-12;2003-04-06;2
Beloved;['Toni Morrison'];['2292753', '6469344', '7421715', '1611476'];1987;1433133;1471283;Hard;Bought;1976-03-09;2010-08-17;2
The Tale of Genji;['Murasaki Shikibu'];['1852251', '3728591', '3739989'];1006;3612565;8246478;Soft;Present;1908-01-10;2013-09-04;2
The Man Without Qualities;['Robert Musil'];['9926548', '3242624', '5806459', '5614664', '4044506'];1931;8638397;3261395;Soft;Bought;1994-11-19;2003-11-16;1
Lolita;['Vladimir Nabokov'];['511555', '6810473'];1955;3771569;3683337;Hard;Heritage;1932-10-24;2003-08-08;5
Nineteen Eighty-Four;['George Orwell'];['8174582', '5974860', '5620651'];1949;2957219;6103117;Soft;Bought;1904-08-05;2007-09-28;3
Metamorphoses;['Ovid'];['3090664', '8179694', '2815727', '9425075', '7896153'];100;2477445;1620672;Hard;Present;1965-06-17;2010-06-19;5
The Book of Disquiet;['Fernando Pessoa'];['7325176', '5266047', '2627228', '4242438'];1928;3218275;7799194;Hard;Bought;1931-07-16;2006-01-09;2
Tales;['Edgar Allan Poe'];['1036696'];1950;3667125;2872386;Soft;Present;1956-04-04;2005-06-06;3
In Search of Lost Time;['Marcel Proust'];['3809385', '9928942', '2821800', '7248394', '1780773'];1920;1795826;8014098;Soft;Present;2000-01-12;2019-02-20;1
The Masnavi;['Rumi'];['3257845', '1780208', '6379899'];1236;5863254;380156;Hard;Heritage;1905-06-05;2022-01-26;1
Midnight's Children;['Salman Rushdie'];['8983742', '1094945', '3378844', '3590656', '421134'];1981;9040854;1979532;Hard;Present;1920-01-09;2002-06-26;5
Bostan;['Saadi'];['4583148', '5569789', '7135844', '8698163', '1193194'];1257;5857549;5770886;Hard;Bought;1925-11-19;2020-02-06;3
Season of Migration to the North;['Tayeb Salih'];['5275783', '2482619'];1966;4310074;9544789;Soft;Bought;1963-04-19;2021-11-06;2
Hamlet;['William Shakespeare'];['6790117'];1603;1939336;1887908;Hard;Bought;1926-07-04;2021-02-19;2
King Lear;['William Shakespeare'];['2834790', '8987900', '8700641', '2613830'];1608;7655987;424410;Soft;Heritage;1917-10-09;2010-02-15;2
Othello;['William Shakespeare'];['7427468', '3650024'];1609;8576943;3206511;Hard;Heritage;1967-11-08;2005-12-03;5
Oedipus the King;['Sophocles'];['6193327', '9443400', '5556433'];-430;8738263;5865685;Soft;Heritage;1998-03-01;2011-10-04;3
The Red and the Black;['Stendhal'];['5124140', '6038692', '3373213'];1830;806094;3864017;Soft;Heritage;1966-01-20;2014-11-12;2
The Life And Opinions of Tristram Shandy;['Laurence Sterne'];['3903018', '6020757', '1750331', '8341343'];1760;5694772;3730855;Hard;Bought;1907-04-28;2005-09-22;5
Confessions of Zeno;['Italo Svevo'];['7750880', '7485589', '2674675'];1923;4572929;4875700;Soft;Present;1938-06-28;2008-09-09;1
Gulliver's Travels;['Jonathan Swift'];['4740872', '7339876', '5199755'];1726;5107942;107149;Hard;Heritage;1990-12-15;2024-12-12;5
War and Peace;['Leo Tolstoy'];['7567339', '6947587', '6133944', '7487620'];1867;2157599;9050597;Hard;Heritage;1917-11-19;2024-09-28;4
Anna Karenina;['Leo Tolstoy'];['1759443', '7829201', '1397041', '3992886', '1460842'];1877;7002498;1915029;Soft;Bought;1998-02-24;2004-08-24;5
The Death of Ivan Ilyich;['Leo Tolstoy'];['7326341', '4942374', '12348', '2552452', '9343388'];1886;9255145;4489168;Hard;Present;1935-07-13;2010-04-08;1
The Adventures of Huckleberry Finn;['Mark Twain'];['6919496', '9246139'];1884;6311775;8228647;Soft;Heritage;1950-05-07;2008-02-10;5
Ramayana;['Valmiki'];['740956', '5621094'];-450;4396154;7526212;Hard;Bought;1961-02-02;2012-11-09;3
The Aeneid;['Virgil'];['2831508', '7373417'];-23;3478521;247;Soft;Heritage;1925-03-25;2018-09-19;1
Mahabharata;['Vyasa'];['5993952', '3764239'];-700;761439;9765085;Hard;Bought;1969-07-17;2006-06-01;1
Leaves of Grass;['Walt Whitman'];['1439328'];1855;6239504;1781137;Hard;Bought;1925-07-21;2019-02-01;5
Mrs Dalloway;['Virginia Woolf'];['3148141'];1925;3029495;4849725;Soft;Bought;1900-01-24;2007-03-11;2
To the Lighthouse;['Virginia Woolf'];['2476649', '44444', '469589'];1927;471416;4758155;Hard;Heritage;1940-02-12;2004-05-08;2
Memoirs of Hadrian;['Marguerite Yourcenar'];['3697782', '9054128', '8653710', '8232984'];1951;9806756;967003;Hard;Present;1988-05-14;2008-06-07;2
180541;['4446639', '8454549', '4865886'];['6653941', '7753745'];7040596;1664234;1025507;Hard;Bought;1901-05-03;2004-01-12;3
6240848;['2230759'];['4316126', '716295', '5388910'];9040077;50186;1256721;Hard;Present;1999-12-25;2020-08-20;2
2461559;['8377113', '4033138', '3452328'];['8095889', '7530450', '4416956', '4589646', '9756784'];9063247;8810262;3679569;Soft;Heritage;1928-02-06;2011-08-14;5
4845281;['9485267', '7527057', '1241145', '8033152'];['6385937', '3205331', '791625', '6737905'];7844252;9618305;1242213;Hard;Present;1990-11-04;2019-02-06;4
1470814;['4893380', '3031500', '3376253', '1928395'];['3697908', '8120635'];1647716;9391938;352217;Hard;Present;1967-09-19;2015-08-28;1
3836126;['3885156', '8899957'];['4783796', '9217848', '1979372', '8085845'];6064259;8804662;7867628;Hard;Heritage;1924-07-19;2024-06-28;2
271766;['8565719', '9852489'];['5654265', '7049894'];43427;4768702;1718023;Hard;Heritage;1919-01-22;2022-12-16;5
4752360;['2073135', '8012704', '4753169'];['2308258', '4206249', '3831589', '3215218', '5749591'];2416465;1843566;667031;Soft;Heritage;1963-02-08;2021-12-04;5
4878819;['5837792', '1379157', '1213907', '3300081', '6500142'];['5223613', '3232565', '4386042', '8738466', '9957864'];9803314;8096689;1111517;Hard;Present;1983-04-01;2011-12-22;1
6209583;['2367887', '8136386'];['5593546', '1182899'];2356549;2187383;9827353;Hard;Bought;1999-07-07;2007-01-28;1
5425591;['9485493', '3074271', '2563135'];['3069629', '6498569'];288369;9259892;2065186;Soft;Bought;1994-02-08;2021-07-27;3
4419509;['9944793', '3899099', '5310754', '9328160'];['8916923'];2135122;1262816;8161061;Hard;Bought;1940-04-05;2010-12-24;3
400799;['2151740', '7656679'];['4280458'];5106262;2941036;3629054;Hard;Heritage;1928-09-24;2001-07-24;5
1282832;['1140094', '2733274', '4705780'];['7659168', '5809512', '6866642', '1751537'];6620949;2675702;9672787;Soft;Present;1940-03-13;2024-07-26;3
6092822;['7250475'];['7024619'];7499106;7778360;471731;Hard;Present;1923-06-13;2005-11-12;4
167992;['9435188'];['7397152', '174847', '2918874'];9736093;6059513;890747;Soft;Present;1932-11-07;2024-01-24;5
312926;['640361', '493155', '6896241', '8527442', '65966'];['1783468', '3390864', '3815426'];1304654;2085377;9632030;Hard;Present;1919-02-17;2005-10-13;1
3314770;['1344135', '6783091', '3595151', '7062085'];['2113012', '3387228'];9490134;3831369;7247368;Hard;Heritage;1990-05-11;2012-01-04;4
7366856;['4378852', '2102877', '1852535', '4839600'];['709123', '4913353', '7628561', '3503090'];7067640;2192844;4087340;Soft;Heritage;1906-02-19;2013-02-16;3
5864610;['7817599', '691935', '5649263'];['4928450', '4752478', '3677215', '1994706'];9482244;9839052;284939;Soft;Bought;1980-09-09;2018-07-12;2
7002459;['5077415', '6037456', '9099623'];['7605108', '8577165'];3823857;9450911;2884582;Soft;Heritage;1925-10-23;2016-03-01;5
2681380;['9112428', '5192109', '7150240', '3903646'];['9292736', '8881727'];1299811;8170646;7894759;Hard;Heritage;1981-06-13;2005-05-03;2
8366626;['7332334', '5322541', '9073197', '9836925', '553270'];['7025714', '204885', '4444837', '3644098', '8647808'];2926394;5878528;5293181;Hard;Heritage;1965-07-02;2018-10-28;5
8690673;['8350882', '1864932', '2378493', '7222980', '605242'];['6932911', '2957891'];4539455;6062505;8291424;Soft;Heritage;1918-12-16;2018-08-20;1
1648160;['4663012', '498537', '1051982'];['4960097', '3203895', '1518821', '1022124', '726643'];4996810;9383712;442098;Soft;Present;1949-10-25;2003-11-27;3
391943;['4995918', '7968450'];['8531996', '4389777', '7351788', '1760452', '718131'];2605413;9248146;3050112;Hard;Bought;1994-10-05;2005-11-11;5
9569772;['3375364', '6832910'];['5522662', '6698675', '2789961', '3400551'];7589744;1001748;4924730;Soft;Bought;1993-09-23;2003-04-24;2
5508353;['3155026', '2924953', '5590743', '4960702', '7880274'];['8865173', '6691664', '6957866'];7965331;3833793;194919;Hard;Bought;1981-02-18;2016-12-25;2
5863621;['6636802', '3022464', '590783', '7256424', '1328637'];['9124739', '5987978'];6374555;6431894;4571133;Hard;Present;1910-06-28;2012-08-11;5
8185753;['6200461', '5092915', '5839254', '9672349', '6790210'];['9368863'];2869499;6788095;9552026;Soft;Present;1963-10-18;2004-09-08;2
1661241;['7129832', '6846842', '4020543', '8498557'];['7023760', '9914183', '4611244', '2340046', '2870768'];5404217;5715228;4818719;Soft;Bought;1969-04-09;2002-09-15;2
3825431;['813693', '4674994', '2120362', '7401452'];['2006222', '8837560', '902379'];9299255;3858017;1828880;Hard;Bought;1925-04-14;2008-02-26;3
3991793;['430845', '2375000', '1508685', '3962790', '7737470'];['4279774', '846488'];2356981;7947349;1635891;Hard;Heritage;1907-09-24;2007-12-27;3
7561379;['6617028'];['4760296'];3682932;645649;8203639;Soft;Bought;1973-08-26;2015-11-18;3
5051833;['9572544', '346549', '4893248', '7874115', '9588355'];['1235492', '6031773', '5742123', '2045629'];6197609;2987169;7391656;Soft;Bought;1913-05-09;2020-11-26;3
5767245;['6246953', '6080666'];['6056965', '7481129'];4849704;4537658;1823904;Hard;Present;1925-06-22;2021-01-16;5
1054792;['3653195', '6694901', '5997196', '2343808'];['6917433', '9224058', '9768665', '9150860', '7814290'];3488489;5165186;2008348;Hard;Present;1935-05-11;2017-01-19;2
7450330;['1102800', '8383772'];['4420703', '7362112', '2318379'];3913024;7273942;2838541;Hard;Heritage;1928-10-24;2014-07-17;3
6586320;['9875059', '9671229', '1194062', '2807557', '7740271'];['1425326', '1695770', '5941155'];536586;7829639;5815508;Hard;Heritage;1942-05-09;2001-07-05;1
8159253;['8142624', '861631'];['1044463', '5618422'];9206395;979823;7061691;Hard;Bought;1975-03-09;2002-11-11;1
3532431;['9102778', '9748221', '6044397'];['1354897', '6826008', '9022560'];8563970;7495456;4988661;Soft;Present;1980-12-19;2001-05-13;5
5750369;['4833280', '7993499', '4251343'];['5956230', '7329716', '2869429'];5207361;1212818;310708;Soft;Bought;1991-12-17;2003-06-01;3
5231474;['5740628', '9447803', '9166776', '702722', '1115358'];['6408123', '7520842', '8837791'];6082069;4804493;1237778;Hard;Heritage;1995-06-11;2013-11-22;1
2982658;['4564757', '2774582', '5299202', '8054772', '1927148'];['8125536', '7027260'];5036613;6662524;2005463;Hard;Present;1902-02-27;2006-03-06;3
7190132;['4949731', '6887558', '2322467', '9627153'];['4731447', '1288635'];6557427;1841622;5551206;Hard;Heritage;1977-01-05;2008-11-26;3
2897038;['2347687', '7411969', '6355222'];['8760420', '7336710'];9747007;362093;8444251;Soft;Heritage;1999-05-09;2009-01-21;4
6450821;['2878204'];['1827993'];1545652;2032328;3871792;Soft;Present;1953-08-18;2024-03-11;3
2989361;['6027707', '9252329', '3776374'];['2925975'];1010470;4283207;6455764;Hard;Bought;1974-04-08;2021-10-02;5
1011025;['4636627', '8540593', '5031543'];['1987239', '6850172', '3496413'];8724340;4715117;1935055;Hard;Present;1956-06-22;2020-02-26;2
